DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:12:33,42.0,13.0,24.0,3742.0,523.0,23.71,26.76,0.0,44.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:14:33,42.0,12.0,22.0,3717.0,524.0,23.71,26.76,0.0,40.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:16:33,42.0,13.0,23.0,3727.0,522.0,23.71,26.77,0.0,43.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:18:33,42.0,13.0,23.0,3713.0,524.0,23.71,26.77,0.0,40.0,0.42,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:20:33,42.0,13.0,23.0,3737.0,522.0,25.08,26.78,0.0,41.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:22:33,42.0,13.0,23.0,3728.0,522.0,25.08,26.78,0.0,40.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:24:33,42.0,12.0,21.0,3744.0,522.0,23.69,26.79,0.0,42.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:26:34,41.0,13.0,23.0,3721.0,523.0,23.7,26.79,0.0,41.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:28:34,41.0,13.0,23.0,3730.0,524.0,23.68,26.8,0.0,42.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:30:33,41.0,13.0,24.0,3725.0,523.0,23.68,26.82,0.0,42.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:32:33,41.0,13.0,24.0,3719.0,522.0,26.44,26.82,0.0,36.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:34:34,42.0,13.0,24.0,3717.0,525.0,23.66,26.82,0.0,42.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:36:34,42.0,13.0,23.0,3711.0,525.0,25.04,26.83,0.0,39.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:38:34,41.0,14.0,25.0,3683.0,523.0,25.03,26.85,0.0,46.0,0.77,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:40:34,41.0,13.0,24.0,3722.0,522.0,25.02,26.84,0.0,38.0,0.98,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:42:34,41.0,14.0,25.0,3702.0,524.0,23.63,26.84,0.0,40.0,0.47,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:44:34,41.0,14.0,25.0,3719.0,525.0,25.01,26.87,0.0,43.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:46:34,41.0,14.0,26.0,3719.0,526.0,23.62,26.87,0.0,36.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:48:35,41.0,14.0,25.0,3723.0,530.0,23.6,26.87,0.0,44.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:50:34,41.0,13.0,24.0,3695.0,526.0,25.0,26.88,0.0,36.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:52:34,41.0,13.0,24.0,3729.0,530.0,23.61,26.89,0.0,45.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:54:34,41.0,13.0,23.0,3717.0,527.0,23.59,26.89,0.0,42.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:56:34,41.0,13.0,24.0,3716.0,529.0,23.59,26.89,0.0,44.0,0.86,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 04:58:34,41.0,14.0,25.0,3740.0,528.0,24.98,26.9,0.0,41.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:00:34,41.0,14.0,25.0,3721.0,529.0,23.59,26.91,0.0,45.0,0.55,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:02:35,41.0,14.0,25.0,3729.0,528.0,23.57,26.91,0.0,36.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:04:35,41.0,14.0,25.0,3722.0,530.0,23.58,26.91,0.0,39.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:06:35,41.0,14.0,26.0,3730.0,528.0,23.57,26.92,0.0,40.0,0.52,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:08:35,41.0,14.0,26.0,3723.0,531.0,23.56,26.92,0.0,43.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:10:35,41.0,15.0,27.0,3723.0,529.0,24.94,26.93,0.0,44.0,0.46,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:12:35,41.0,15.0,27.0,3716.0,528.0,24.95,26.93,0.0,44.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:14:35,41.0,15.0,27.0,3749.0,528.0,23.56,26.93,0.0,42.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:16:35,41.0,15.0,27.0,3734.0,528.0,23.57,26.93,0.0,42.0,0.46,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:18:36,41.0,15.0,27.0,3694.0,528.0,23.56,26.93,0.0,39.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:20:36,41.0,14.0,26.0,3728.0,530.0,23.59,26.94,0.0,42.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:22:36,41.0,14.0,26.0,3739.0,529.0,23.57,26.94,0.0,45.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:24:36,41.0,14.0,26.0,3732.0,528.0,24.95,26.93,0.0,41.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:26:36,41.0,15.0,27.0,3742.0,527.0,23.57,26.93,0.0,43.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:28:36,41.0,15.0,27.0,3750.0,533.0,23.57,26.94,0.0,44.0,0.46,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:30:36,41.0,15.0,27.0,3733.0,533.0,24.96,26.93,0.0,39.0,0.45,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:32:36,41.0,15.0,27.0,3716.0,532.0,23.57,26.93,0.0,39.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:34:36,41.0,15.0,27.0,3725.0,534.0,24.96,26.93,0.0,45.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:36:36,41.0,15.0,27.0,3755.0,538.0,24.97,26.94,0.0,35.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:38:36,41.0,15.0,27.0,3698.0,535.0,24.97,26.94,0.0,44.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:40:36,41.0,16.0,28.0,3752.0,537.0,23.58,26.94,0.0,40.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:42:36,41.0,16.0,28.0,3745.0,536.0,23.58,26.93,0.0,42.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:44:36,41.0,15.0,27.0,3750.0,536.0,24.96,26.94,0.0,42.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:46:36,41.0,16.0,28.0,3749.0,536.0,23.58,26.94,0.0,42.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:48:36,41.0,15.0,27.0,3749.0,539.0,23.58,26.94,0.0,45.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:50:36,41.0,16.0,28.0,3746.0,539.0,24.97,26.95,0.0,46.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:52:36,41.0,16.0,28.0,3754.0,542.0,23.6,26.95,0.0,44.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:54:36,41.0,16.0,28.0,3739.0,542.0,23.59,26.95,0.0,39.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:56:36,41.0,15.0,27.0,3750.0,543.0,25.0,26.94,0.0,42.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 05:58:37,41.0,16.0,28.0,3754.0,543.0,25.01,26.95,0.0,38.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:00:37,41.0,16.0,28.0,3751.0,544.0,26.39,26.95,0.0,39.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:02:37,41.0,16.0,28.0,3766.0,547.0,23.63,26.95,0.0,41.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:04:37,41.0,16.0,28.0,3763.0,548.0,23.64,26.94,0.0,41.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:06:37,41.0,16.0,28.0,3754.0,550.0,23.65,26.94,0.0,36.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:08:37,41.0,16.0,28.0,3767.0,549.0,23.65,26.94,0.0,45.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:10:37,41.0,16.0,28.0,3777.0,548.0,23.66,26.94,0.0,39.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:12:37,41.0,16.0,29.0,3781.0,551.0,23.65,26.93,0.0,43.0,0.43,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:14:37,41.0,15.0,27.0,3788.0,552.0,23.67,26.92,0.0,34.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:16:37,41.0,15.0,27.0,3810.0,549.0,23.67,26.92,0.0,36.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:18:38,41.0,16.0,28.0,3795.0,553.0,25.06,26.91,0.0,43.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:20:37,41.0,16.0,29.0,3798.0,552.0,25.07,26.91,0.0,43.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:22:37,41.0,16.0,29.0,3782.0,550.0,23.69,26.92,0.0,46.0,0.8,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:24:38,41.0,17.0,30.0,3807.0,553.0,23.69,26.91,0.0,42.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:26:38,41.0,15.0,27.0,3795.0,556.0,25.08,26.9,0.0,41.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:28:38,41.0,16.0,29.0,3803.0,551.0,25.08,26.91,0.0,38.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:30:38,41.0,16.0,29.0,3815.0,554.0,23.7,26.9,0.0,40.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:32:38,41.0,16.0,28.0,3826.0,553.0,25.09,26.89,0.0,43.0,0.46,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:34:38,41.0,16.0,28.0,3797.0,555.0,25.09,26.89,0.0,37.0,0.89,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:36:38,41.0,17.0,30.0,3785.0,555.0,25.09,26.89,0.0,40.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:38:38,41.0,17.0,30.0,3817.0,556.0,23.71,26.89,0.0,37.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:40:38,41.0,17.0,30.0,3832.0,556.0,25.09,26.9,0.0,40.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:42:38,41.0,16.0,29.0,3815.0,558.0,25.09,26.9,0.0,42.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:44:38,41.0,16.0,28.0,3819.0,558.0,26.47,26.9,0.0,43.0,0.8,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:46:38,41.0,16.0,28.0,3803.0,556.0,23.71,26.89,0.0,44.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:48:38,41.0,15.0,27.0,3812.0,560.0,23.72,26.89,0.0,36.0,0.84,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:50:38,41.0,16.0,28.0,3816.0,561.0,25.1,26.89,0.0,43.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:52:38,41.0,16.0,28.0,3820.0,561.0,23.72,26.89,0.0,41.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:54:39,41.0,16.0,28.0,3845.0,564.0,23.72,26.88,0.0,41.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:56:39,41.0,16.0,29.0,3846.0,564.0,25.11,26.89,0.0,45.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 06:58:39,41.0,17.0,30.0,3839.0,561.0,23.73,26.89,0.0,43.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:00:39,41.0,17.0,30.0,3804.0,563.0,23.74,26.89,0.0,43.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:02:39,41.0,16.0,29.0,3860.0,563.0,23.75,26.88,0.0,41.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:04:39,41.0,15.0,27.0,3835.0,562.0,25.14,26.88,0.0,43.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:06:39,41.0,17.0,30.0,3834.0,566.0,23.77,26.87,0.0,40.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:08:39,41.0,17.0,30.0,3836.0,565.0,23.78,26.86,0.0,45.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:10:39,41.0,17.0,30.0,3854.0,568.0,23.81,26.85,0.0,40.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:12:39,41.0,17.0,31.0,3843.0,568.0,23.85,26.83,0.0,37.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:14:39,41.0,18.0,32.0,3870.0,568.0,23.87,26.81,0.0,45.0,0.45,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:16:39,41.0,18.0,32.0,3880.0,568.0,23.92,26.78,0.0,46.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:18:39,41.0,17.0,31.0,3847.0,567.0,23.96,26.76,0.0,41.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:20:39,41.0,17.0,30.0,3874.0,571.0,23.99,26.73,0.0,41.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:22:39,41.0,17.0,30.0,3893.0,572.0,24.03,26.7,0.0,43.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:24:40,41.0,17.0,31.0,3896.0,572.0,24.09,26.67,0.0,37.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:26:40,41.0,17.0,30.0,3913.0,578.0,25.51,26.65,0.0,42.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:28:40,41.0,17.0,30.0,3918.0,576.0,25.53,26.63,0.0,42.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:30:40,41.0,18.0,32.0,3904.0,574.0,24.17,26.6,0.0,42.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:32:40,41.0,17.0,31.0,3905.0,575.0,24.19,26.59,0.0,44.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:34:40,41.0,18.0,32.0,3939.0,576.0,24.21,26.56,0.0,42.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:36:40,41.0,18.0,33.0,3942.0,577.0,24.22,26.54,0.0,42.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:38:40,41.0,17.0,30.0,3938.0,575.0,24.23,26.53,0.0,47.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:40:40,41.0,18.0,32.0,3926.0,576.0,24.25,26.51,0.0,45.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:42:40,41.0,17.0,30.0,3949.0,581.0,25.65,26.48,0.0,43.0,0.88,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:44:40,41.0,18.0,32.0,3964.0,578.0,25.7,26.48,0.0,38.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:46:40,41.0,18.0,33.0,3924.0,580.0,24.35,26.46,0.0,41.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:48:40,41.0,19.0,34.0,3948.0,581.0,25.77,26.43,0.0,43.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:50:40,41.0,19.0,35.0,3931.0,580.0,24.42,26.41,0.0,39.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:52:41,41.0,19.0,35.0,3913.0,582.0,27.2,26.39,0.0,45.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:54:41,41.0,19.0,36.0,3915.0,584.0,25.85,26.37,0.0,43.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:56:41,41.0,19.0,35.0,3935.0,584.0,25.88,26.35,0.0,42.0,0.44,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 07:58:41,41.0,19.0,34.0,3909.0,584.0,24.53,26.33,0.0,46.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:00:41,41.0,19.0,34.0,3894.0,583.0,25.94,26.32,0.0,42.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:02:41,41.0,19.0,36.0,3888.0,581.0,24.58,26.34,0.0,44.0,0.43,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:04:41,41.0,19.0,35.0,3902.0,576.0,24.6,26.36,0.0,41.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:06:41,41.0,20.0,37.0,3906.0,575.0,24.6,26.36,0.0,41.0,0.42,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:08:41,41.0,19.0,35.0,3896.0,577.0,24.61,26.35,0.0,45.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:10:41,41.0,19.0,35.0,3847.0,577.0,26.0,26.36,0.0,43.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:12:41,41.0,21.0,39.0,3849.0,573.0,24.63,26.37,0.0,44.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:14:41,40.0,21.0,38.0,3837.0,576.0,24.64,26.38,0.0,41.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:16:41,40.0,22.0,40.0,3825.0,574.0,24.64,26.39,0.0,45.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:18:42,40.0,21.0,39.0,3803.0,574.0,24.65,26.4,0.0,51.0,0.89,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:20:42,40.0,21.0,38.0,3811.0,575.0,24.67,26.4,0.0,41.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:22:42,40.0,22.0,41.0,3817.0,573.0,24.69,26.4,0.0,46.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:24:42,40.0,23.0,42.0,3782.0,572.0,24.69,26.39,0.0,43.0,0.77,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:26:42,39.0,22.0,40.0,3811.0,573.0,24.7,26.38,0.0,39.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:28:42,39.0,22.0,41.0,3805.0,573.0,26.1,26.36,0.0,41.0,0.42,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:30:42,40.0,21.0,39.0,3814.0,575.0,26.11,26.37,0.0,41.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:32:42,40.0,19.0,34.0,3795.0,574.0,26.13,26.38,0.0,45.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:34:42,39.0,20.0,37.0,3755.0,571.0,24.76,26.37,0.0,45.0,0.55,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:36:42,38.0,20.0,38.0,3765.0,568.0,26.17,26.34,0.0,44.0,0.89,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:38:42,38.0,19.0,36.0,3752.0,567.0,24.81,26.36,0.0,43.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:40:42,38.0,19.0,35.0,3765.0,569.0,26.21,26.36,0.0,44.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-23 08:42:42,38.0,22.0,41.0,3788.0,571.0,24.85,26.33,0.0,41.0,0.63,0.03,0.01,0.0,0.0
